Range_Series,BodyType,ManufacturerID,Odometer,Year,Engine,FuelType,InvoiceAmount
KLUGER,Wagon,TO,47944,2018,,Unleaded,40211
KLUGER,Wagon,TO,48222,2018,,Unleaded,53500
KLUGER,Wagon,TO,49394,2019,,Unleaded,46250
KLUGER,Wagon,TO,49701,2019,,Unleaded,54750
KLUGER,Wagon,TO,49759,2017,,Unleaded,31786
KLUGER,Wagon,TO,49947,2018,,Unleaded,36770
KLUGER,Wagon,TO,50760,2015,,Unleaded,32800
KLUGER,Wagon,TO,52604,2019,,Unleaded,39205
KLUGER,Wagon,TO,55155,2014,,Unleaded,32057
KLUGER,Wagon,TO,55677,2016,,Unleaded,35500
KLUGER,Wagon,TO,55970,2015,,Unleaded,35100
KLUGER,Wagon,TO,56924,2021,,Unleaded,54750
KLUGER,Wagon,TO,58727,2013,,Unleaded,31990
KLUGER,Wagon,TO,60081,2014,,Unleaded,33000
KLUGER,Wagon,TO,61294,2019,,Unleaded,34500
KLUGER,Wagon,TO,62159,2017,,Unleaded,47500
KLUGER,Wagon,TO,64663,2017,,Unleaded,41990
KLUGER,Wagon,TO,65025,2019,,Unleaded,38000
KLUGER,Wagon,TO,65040,2014,,Unleaded,24000
KLUGER,Wagon,TO,66669,2018,,Unleaded,55000
KLUGER,Wagon,TO,66990,2017,,Unleaded,47000
KLUGER,Wagon,TO,68697,2019,,Unleaded,40870
KLUGER,Wagon,TO,69061,2016,,Unleaded,29990
KLUGER,Wagon,TO,69922,2019,,Unleaded,40212
KLUGER,Wagon,TO,70097,2015,,Unleaded,29000
KLUGER,Wagon,TO,70289,2015,,Unleaded,29628
KLUGER,Wagon,TO,70537,2014,,Unleaded,31500
KLUGER,Wagon,TO,70556,2015,,Unleaded,36000
KLUGER,Wagon,TO,71496,2018,,Unleaded,41990
KLUGER,Wagon,TO,71909,2018,,Unleaded,40731
KLUGER,Wagon,TO,74661,2014,,Unleaded,43700
KLUGER,Wagon,TO,75000,2015,,Unleaded,28840
KLUGER,Wagon,TO,75000,2016,,Unleaded,33800
KLUGER,Wagon,TO,75600,2017,,Unleaded,40990
KLUGER,Wagon,TO,78055,2016,,Unleaded,33500
KLUGER,Wagon,TO,79730,2018,,Unleaded,35500
KLUGER,Wagon,TO,80000,2015,,Unleaded,38888
KLUGER,Wagon,TO,80067,2019,,Unleaded,31500
KLUGER,Wagon,TO,80115,2018,,Unleaded,36673
KLUGER,Wagon,TO,80763,2015,,Unleaded,28000
KLUGER,Wagon,TO,81064,2019,,Unleaded,40825
KLUGER,Wagon,TO,81637,2017,,Unleaded,42111
KLUGER,Wagon,TO,82100,2017,,Unleaded,44865
KLUGER,Wagon,TO,83669,2018,,Unleaded,37682
KLUGER,Wagon,TO,84189,2015,,Unleaded,31990
KLUGER,Wagon,TO,84291,2018,,Unleaded,33871
KLUGER,Wagon,TO,85000,2014,,Unleaded,34800
KLUGER,Wagon,TO,85039,2014,,Unleaded,31000
KLUGER,Wagon,TO,85340,2011,,Unleaded,19000
KLUGER,Wagon,TO,85346,2014,,Unleaded,35500
KLUGER,Wagon,TO,87070,2015,,Unleaded,27000
KLUGER,Wagon,TO,90452,2015,,Unleaded,30500
KLUGER,Wagon,TO,91500,2015,,Unleaded,31000
KLUGER,Wagon,TO,92630,2015,,Unleaded,33000
KLUGER,Wagon,TO,93510,2018,,Unleaded,37500
KLUGER,Wagon,TO,94337,2014,,Unleaded,35990
KLUGER,Wagon,TO,96796,2016,,Unleaded,32500
KLUGER,Wagon,TO,96806,2018,,Unleaded,37469
KLUGER,Wagon,TO,99680,2016,,Unleaded,38300
KLUGER,Wagon,TO,101151,2012,,Unleaded,17000
KLUGER,Wagon,TO,103755,2012,,Unleaded,20633
KLUGER,Wagon,TO,105000,2015,,Unleaded,30000
KLUGER,Wagon,TO,108661,2011,,Unleaded,16000
KLUGER,Wagon,TO,115000,2015,,Unleaded,28990
KLUGER,Wagon,TO,115356,2015,,Unleaded,25778
KLUGER,Wagon,TO,117671,2014,,Unleaded,19667
KLUGER,Wagon,TO,120028,2017,,Unleaded,29724
KLUGER,Wagon,TO,122938,2015,,Unleaded,28272
KLUGER,Wagon,TO,125000,2019,,Unleaded,36000
KLUGER,Wagon,TO,126601,2013,,Unleaded,18000
KLUGER,Wagon,TO,128990,2017,,Unleaded,33888
KLUGER,Wagon,TO,130283,2012,,Unleaded,17000
KLUGER,Wagon,TO,132000,2014,,Unleaded,17500
KLUGER,Wagon,TO,142000,2013,,Unleaded,20300
KLUGER,Wagon,TO,142464,2015,,Unleaded,35290
KLUGER,Wagon,TO,145405,2015,,Unleaded,33000
KLUGER,Wagon,TO,151623,2012,,Unleaded,16800
KLUGER,Wagon,TO,155388,2008,,Unleaded,13000
KLUGER,Wagon,TO,159646,2014,,Unleaded,28600
KLUGER,Wagon,TO,164843,2012,,Unleaded,16782
KLUGER,Wagon,TO,165593,2014,,Unleaded,20000
KLUGER,Wagon,TO,170000,2016,,Unleaded,20000
KLUGER,Wagon,TO,171157,2017,,Unleaded,28000
KLUGER,Wagon,TO,177643,2012,,Unleaded,6000
KLUGER,Wagon,TO,179394,2014,,Unleaded,21113
KLUGER,Wagon,TO,189000,2012,,Unleaded,7500
KLUGER,Wagon,TO,215944,2010,,Unleaded,11250
KLUGER,Wagon,TO,296000,2011,,Unleaded,5000
KODIAQ,Wagon,SK,22374,2023,,Premium,57490
KODIAQ,Wagon,SK,47860,2020,,Premium,38761
KODIAQ,Wagon,SK,56920,2018,,Diesel,30861
KODIAQ,Wagon,SK,65510,2018,,Premium,23786
KODIAQ,Wagon,SK,123358,2020,,Diesel,31300
KOLEOS,Wagon,RE,29778,2019,,Unleaded,29258
KOLEOS,Wagon,RE,34884,2021,,Unleaded,31462
KOLEOS,Wagon,RE,71553,2017,,Premium,17990
KOLEOS,Wagon,RE,90349,2017,,Premium,22395
KOLEOS,Wagon,RE,93906,2018,,Premium,20000
KOLEOS,Wagon,RE,106672,2015,,Unleaded,9871
KONA,Wagon,HY,75,2023,,Premium,39990
KONA,Wagon,HY,75,2023,,Premium,42695
KONA,Wagon,HY,3108,2020,,Unleaded,28523
KONA,Wagon,HY,6004,2019,,Unleaded,27000
KONA,Wagon,HY,8801,2021,,Unleaded,31500
KONA,Wagon,HY,10947,2018,,Unleaded,22275
KONA,Wagon,HY,13562,2021,,Unleaded,28763
KONA,Wagon,HY,14755,2019,,Unleaded,30400
KONA,Wagon,HY,14779,2022,,Unleaded,27800
KONA,Wagon,HY,16250,2020,,Unleaded,37990
KONA,Wagon,HY,17620,2019,,Unleaded,22888
KONA,Wagon,HY,17860,2021,,Unleaded,34632
KONA,Wagon,HY,18177,2021,,Unleaded,30590
KONA,Wagon,HY,19009,2022,,Unleaded,41382
KONA,Wagon,HY,19244,2022,,Electric,35000
KONA,Wagon,HY,20456,2021,,Electric,34500
KONA,Wagon,HY,20647,2019,,Unleaded,25712
KONA,Wagon,HY,23434,2018,,Unleaded,32760
KONA,Wagon,HY,23689,2019,,Unleaded,37498
KONA,Wagon,HY,24423,2019,,Unleaded,25200
KONA,Wagon,HY,25007,2019,,Unleaded,37731
KONA,Wagon,HY,25480,2018,,Unleaded,29213
KONA,Wagon,HY,26717,2019,,Unleaded,25250
KONA,Wagon,HY,33353,2019,,Unleaded,32000
KONA,Wagon,HY,34633,2020,,Unleaded,27990
KONA,Wagon,HY,34857,2021,,Unleaded,33000
KONA,Wagon,HY,37684,2020,,Unleaded,25250
KONA,Wagon,HY,39882,2019,,Unleaded,25508
KONA,Wagon,HY,40343,2018,,Unleaded,23300
KONA,Wagon,HY,40850,2017,,Unleaded,23817
KONA,Wagon,HY,41185,2020,,Unleaded,26789
KONA,Wagon,HY,43482,2021,,Unleaded,31000
KONA,Wagon,HY,45937,2019,,Unleaded,27595
KONA,Wagon,HY,49360,2017,,Unleaded,27990
KONA,Wagon,HY,52680,2018,,Unleaded,21000
KONA,Wagon,HY,55065,2019,,Unleaded,21990
KONA,Wagon,HY,55651,2017,,Unleaded,24500
KONA,Wagon,HY,55951,2019,,Unleaded,24990
KONA,Wagon,HY,56475,2018,,Unleaded,21538
KONA,Wagon,HY,59477,2018,,Unleaded,24738
KONA,Wagon,HY,60701,2017,,Unleaded,22422
KONA,Wagon,HY,63009,2019,,Unleaded,22500
KONA,Wagon,HY,67039,2018,,Unleaded,20718
KONA,Wagon,HY,67884,2020,,Unleaded,20000
KONA,Wagon,HY,69123,2018,,Unleaded,20811
KONA,Wagon,HY,69566,2019,,Unleaded,30995
KONA,Wagon,HY,70652,2019,,Unleaded,20600
KONA,Wagon,HY,71446,2018,,Unleaded,25870
KONA,Wagon,HY,73920,2018,,Unleaded,25781
KONA,Wagon,HY,76280,2018,,Unleaded,23260
KONA,Wagon,HY,78820,2017,,Unleaded,18600
KONA,Wagon,HY,87314,2017,,Unleaded,28785
KONA,Wagon,HY,88072,2018,,Unleaded,19637
KONA,Wagon,HY,99000,2017,,Unleaded,25525
KONA,Wagon,HY,105536,2018,,Unleaded,21875
KUGA,Wagon,FO,61214,2015,,Diesel,19513
KUGA,Wagon,FO,91805,2013,,Diesel,20000
KUGA,Wagon,FO,142387,2015,,Diesel,15869
LANCER,Hatchback,MI,34430,2011,,Unleaded,10213
LANCER,Hatchback,MI,72498,2015,,Unleaded,21150
LANCER,Hatchback,MI,76601,2014,,Unleaded,15500
LANCER,Hatchback,MI,120489,2012,,Unleaded,4242
LANCER,Hatchback,MI,168000,2011,,Unleaded,5500
LANCER,Hatchback,MI,178103,2009,,Unleaded,5000
LANCER,Sedan,MI,21319,2017,,Unleaded,20000
LANCER,Sedan,MI,32000,2010,,Unleaded,13000
LANCER,Sedan,MI,33683,2017,,Unleaded,20000
LANCER,Sedan,MI,38463,2017,,Unleaded,24990
LANCER,Sedan,MI,39650,2017,,Unleaded,24571
LANCER,Sedan,MI,42300,2017,,Unleaded,23888
LANCER,Sedan,MI,42682,2015,,Unleaded,16500
LANCER,Sedan,MI,45508,2017,,Unleaded,18999
LANCER,Sedan,MI,50161,2013,,Unleaded,15800
LANCER,Sedan,MI,55882,2017,,Unleaded,24137
LANCER,Sedan,MI,62900,2015,,Unleaded,17500
LANCER,Sedan,MI,63415,2017,,Unleaded,14628
LANCER,Sedan,MI,63441,2017,,Unleaded,17000
LANCER,Sedan,MI,64953,2012,,Unleaded,11000
LANCER,Sedan,MI,67500,2015,,Unleaded,16250
LANCER,Sedan,MI,68000,2017,,Unleaded,15000
LANCER,Sedan,MI,68248,2016,,Unleaded,17350
LANCER,Sedan,MI,69787,2012,,Unleaded,14771
LANCER,Sedan,MI,71000,2016,,Unleaded,18500
LANCER,Sedan,MI,74757,2016,,Unleaded,26038
LANCER,Sedan,MI,75395,2013,,Unleaded,8500
LANCER,Sedan,MI,81570,2017,,Unleaded,16929
LANCER,Sedan,MI,82025,2006,,Unleaded,2500
LANCER,Sedan,MI,84602,2017,,Unleaded,16750
LANCER,Sedan,MI,112633,2017,,Unleaded,19465
LANCER,Sedan,MI,125064,2013,,Unleaded,13800
LANCER,Sedan,MI,134706,2012,,Unleaded,11781
LANCER,Sedan,MI,138948,2007,,Unleaded,8810
LANCER,Sedan,MI,142400,2014,,Unleaded,12788
LANCER,Sedan,MI,155258,2014,,Unleaded,12800
LANCER,Sedan,MI,173477,2011,,Unleaded,6376
LANCER,Sedan,MI,186610,2008,,Unleaded,5538
LANCER,Sedan,MI,199798,2007,,Unleaded,5692
LANCER,Sedan,MI,207000,2002,,Unleaded,549
LANDCRUISER,Cab Chassis,TO,759,2021,,Diesel,110000
LANDCRUISER,Cab Chassis,TO,12111,2017,,Diesel,85000
LANDCRUISER,Cab Chassis,TO,18736,2021,,Diesel,106000
LANDCRUISER,Cab Chassis,TO,23000,2019,,Diesel,92888
LANDCRUISER,Cab Chassis,TO,41895,2021,,Diesel,99773
LANDCRUISER,Cab Chassis,TO,71176,2017,,Diesel,87700
LANDCRUISER,Cab Chassis,TO,75476,2018,,Diesel,86130
LANDCRUISER,Cab Chassis,TO,117000,2014,,Diesel,88911
LANDCRUISER,Cab Chassis,TO,351213,2001,,Diesel,31000
LANDCRUISER,Wagon,TO,4,2022,,Diesel,176800
LANDCRUISER,Wagon,TO,9,2023,,Diesel,153784
LANDCRUISER,Wagon,TO,10,2022,,Diesel,129740
LANDCRUISER,Wagon,TO,12,2022,,Diesel,153990
LANDCRUISER,Wagon,TO,12,2022,,Diesel,177100
LANDCRUISER,Wagon,TO,15,2022,,Diesel,155000
LANDCRUISER,Wagon,TO,15,2023,,Diesel,149900
LANDCRUISER,Wagon,TO,15,2023,,Diesel,154000
LANDCRUISER,Wagon,TO,15,2023,,Diesel,162474
LANDCRUISER,Wagon,TO,21,2023,,Diesel,162907
LANDCRUISER,Wagon,TO,23,2023,,Diesel,146750
LANDCRUISER,Wagon,TO,26,2023,,Diesel,164724
LANDCRUISER,Wagon,TO,31,2023,,Diesel,148726
LANDCRUISER,Wagon,TO,42,2022,,Diesel,159888
LANDCRUISER,Wagon,TO,42,2023,,Diesel,73505
LANDCRUISER,Wagon,TO,50,2022,,Diesel,140618
LANDCRUISER,Wagon,TO,52,2022,,Diesel,155500
LANDCRUISER,Wagon,TO,65,2022,,Diesel,156795
LANDCRUISER,Wagon,TO,69,2023,,Diesel,152000
LANDCRUISER,Wagon,TO,70,2021,,Diesel,157995
LANDCRUISER,Wagon,TO,117,2022,,Diesel,144136
LANDCRUISER,Wagon,TO,680,2022,,NUnleadedLL,176483
LANDCRUISER,Wagon,TO,836,2021,,Diesel,129490
LANDCRUISER,Wagon,TO,1021,2021,,Diesel,99000
LANDCRUISER,Wagon,TO,1681,2020,,Diesel,112000
LANDCRUISER,Wagon,TO,3440,2021,,Diesel,131959
LANDCRUISER,Wagon,TO,3600,2022,,Diesel,106888
LANDCRUISER,Wagon,TO,5200,2022,,Diesel,121875
LANDCRUISER,Wagon,TO,6006,2023,,Diesel,139999
LANDCRUISER,Wagon,TO,8228,2019,,DieselIESEL,70000
LANDCRUISER,Wagon,TO,11589,2022,,Diesel,150967
LANDCRUISER,Wagon,TO,13203,2019,,Diesel,114000
LANDCRUISER,Wagon,TO,14100,2022,,Diesel,134500
LANDCRUISER,Wagon,TO,17677,2023,,Diesel,126000
LANDCRUISER,Wagon,TO,18598,2017,,Diesel,97000
LANDCRUISER,Wagon,TO,18700,2022,,Diesel,112500
LANDCRUISER,Wagon,TO,20100,2019,,Diesel,134990
LANDCRUISER,Wagon,TO,22971,2020,,Diesel,142412
LANDCRUISER,Wagon,TO,23748,2022,,Diesel,127095
LANDCRUISER,Wagon,TO,24082,2022,,Diesel,110000
LANDCRUISER,Wagon,TO,26301,2021,,Diesel,75000
LANDCRUISER,Wagon,TO,27009,2021,,Diesel,118000
LANDCRUISER,Wagon,TO,32642,2020,,Diesel,129999
LANDCRUISER,Wagon,TO,36004,2018,,Diesel,109874
LANDCRUISER,Wagon,TO,36073,2017,,Diesel,103350
LANDCRUISER,Wagon,TO,37620,2021,,Diesel,107000
LANDCRUISER,Wagon,TO,37650,2022,,Diesel,103861
LANDCRUISER,Wagon,TO,38439,2019,,Diesel,115800
LANDCRUISER,Wagon,TO,38732,2022,,Diesel,144000
LANDCRUISER,Wagon,TO,39523,2022,,Diesel,129765
LANDCRUISER,Wagon,TO,40000,2018,,Diesel,131424
LANDCRUISER,Wagon,TO,41631,2019,,Diesel,136990
LANDCRUISER,Wagon,TO,46181,2022,,Diesel,102980
LANDCRUISER,Wagon,TO,46887,2016,,Diesel,110150
LANDCRUISER,Wagon,TO,49052,2019,,Diesel,121211
LANDCRUISER,Wagon,TO,53083,2016,,Diesel,77500
LANDCRUISER,Wagon,TO,60290,2016,,Diesel,84338
LANDCRUISER,Wagon,TO,61000,2022,,Diesel,114000
LANDCRUISER,Wagon,TO,64523,2020,,Diesel,107000
LANDCRUISER,Wagon,TO,65026,2019,,Diesel,123783
LANDCRUISER,Wagon,TO,66211,2018,,Diesel,85000
LANDCRUISER,Wagon,TO,66901,2016,,Unleaded,104000
LANDCRUISER,Wagon,TO,70500,2017,,Diesel,85780
LANDCRUISER,Wagon,TO,78782,2017,,Diesel,90000
LANDCRUISER,Wagon,TO,85350,2019,,Diesel,119990
LANDCRUISER,Wagon,TO,85992,2016,,Diesel,115953
LANDCRUISER,Wagon,TO,86117,2018,,Diesel,89000
LANDCRUISER,Wagon,TO,87386,2018,,Diesel,111000
LANDCRUISER,Wagon,TO,89593,2017,,Diesel,97628
LANDCRUISER,Wagon,TO,89600,2019,,Diesel,96606
LANDCRUISER,Wagon,TO,106131,2019,,Diesel,93794
LANDCRUISER,Wagon,TO,109993,2019,,Diesel,101932
LANDCRUISER,Wagon,TO,110230,2018,,Diesel,88000
LANDCRUISER,Wagon,TO,112091,2016,,Diesel,83821
LANDCRUISER,Wagon,TO,122806,2017,,Diesel,88285
LANDCRUISER,Wagon,TO,130000,2014,,Diesel,77000
LANDCRUISER,Wagon,TO,138696,2018,,Diesel,69000
LANDCRUISER,Wagon,TO,142216,2018,,Diesel,89290
LANDCRUISER,Wagon,TO,174266,2018,,Diesel,95990
LANDCRUISER,Wagon,TO,204470,2013,,Diesel,65000
LANDCRUISER,Wagon,TO,212213,2013,,Diesel,58250
LANDCRUISER,Wagon,TO,215618,2013,,Diesel,66150
LANDCRUISER,Wagon,TO,224276,2015,,Diesel,60000
LANDCRUISER,Wagon,TO,391986,2010,,Diesel,35500
LASER,Sedan,FO,206037,2001,,Unleaded,500
LEVANTE,Wagon,MR,8969,2022,,Premium,118000
LEVANTE,Wagon,MR,26300,2018,,Premium,77000
LEVANTE,Wagon,MR,54348,2017,,Diesel,85000
LEVORG,Wagon,SU,46613,2016,,Premium,33295
LEVORG,Wagon,SU,75874,2016,,Premium,25822
LEVORG,Wagon,SU,93379,2019,,Premium,37250
LEVORG,Wagon,SU,172846,2016,,Premium,16835
LIBERTY,Sedan,SU,10,2017,,Unleaded,22000
LIBERTY,Sedan,SU,14800,2020,,Unleaded,28000
LIBERTY,Sedan,SU,25057,2018,,Unleaded,31000
LIBERTY,Sedan,SU,35966,2017,,Unleaded,26000
LIBERTY,Sedan,SU,40855,2019,,Unleaded,29000
LIBERTY,Sedan,SU,48864,2015,,Unleaded,22850
LIBERTY,Sedan,SU,52977,2018,,Unleaded,28800
LIBERTY,Sedan,SU,55182,2020,,Unleaded,27000
LIBERTY,Sedan,SU,58816,2016,,Unleaded,23500
LIBERTY,Sedan,SU,69243,2015,,Unleaded,22141
LIBERTY,Sedan,SU,76780,2015,,Unleaded,20888
LIBERTY,Sedan,SU,77439,2017,,Unleaded,21763
LIBERTY,Sedan,SU,79450,2010,,Unleaded,13800
LIBERTY,Sedan,SU,81755,2015,,Unleaded,21000
LIBERTY,Sedan,SU,83942,2020,,Unleaded,25000
LIBERTY,Sedan,SU,87741,2013,,Unleaded,19140
LIBERTY,Sedan,SU,87784,2015,,Unleaded,22500
LIBERTY,Sedan,SU,99455,2018,,Unleaded,26612
LIBERTY,Sedan,SU,100846,2016,,Unleaded,19092
LIBERTY,Sedan,SU,111830,2016,,Unleaded,16000
LIBERTY,Sedan,SU,112056,2005,,Unleaded,2500
LIBERTY,Sedan,SU,112109,2017,,Unleaded,21500
LIBERTY,Sedan,SU,132586,2015,,Unleaded,17000
LIBERTY,Sedan,SU,134281,2015,,Unleaded,18250
LIBERTY,Sedan,SU,173230,2011,,Unleaded,6382
LIBERTY,Sedan,SU,230000,2001,,Unleaded,1200
LIBERTY,Wagon,SU,90670,2010,,Unleaded,10000
LIBERTY,Wagon,SU,143388,2011,,Unleaded,9800
LX Series,Wagon,LX,20858,2023,,Premium,146139
LX Series,Wagon,LX,35722,2023,,Diesel,145000
LX Series,Wagon,LX,37037,2018,,Diesel,122000
LX Series,Wagon,LX,43748,2019,,Diesel,133000
LX Series,Wagon,LX,91277,2020,,Premium,95000
LX Series,Wagon,LX,92000,2006,,Unleaded,28990
LX Series,Wagon,LX,97552,2018,,Diesel,95500
LX Series,Wagon,LX,207362,2008,,Unleaded,46200
M2,Coupe,BM,8370,2021,,Premium,103000
M2,Coupe,BM,15300,2020,,Premium,152103
M3,Null,BM,,2010,,NUnleadedLL,47100
M3,Sedan,BM,7540,2018,,Premium,99950
M3,Sedan,BM,11151,2021,,Premium,132000
M4,Coupe,BM,55910,2017,,Premium,93000
M4,Null,BM,,2016,,NUnleadedLL,195000
M5,Wagon,BM,7218,2021,,Premium,169800
MACAN,Coupe,PO,850,2023,,Premium,142000
MACAN,Null,PO,,2019,,NUnleadedLL,84000
MACAN,Null,PO,,2022,,NUnleadedLL,103000
MACAN,Null,PO,,2023,,NUnleadedLL,111500
MACAN,Sedan,PO,30000,2021,,Premium,140000
MACAN,Sedan,PO,59004,2023,,Premium,111000
MACAN,Wagon,PO,501,2023,,Premium,179800
MACAN,Wagon,PO,532,2023,,Premium,169800
MACAN,Wagon,PO,1279,2023,,Premium,166000
MACAN,Wagon,PO,1481,2021,,Premium,108500
MACAN,Wagon,PO,1735,2024,,Premium,170195
MACAN,Wagon,PO,1850,2021,,Premium,154800
MACAN,Wagon,PO,2205,2024,,Premium,115650
MACAN,Wagon,PO,3361,2023,,Premium,136000
MACAN,Wagon,PO,3596,2023,,Premium,140000
MACAN,Wagon,PO,3879,2023,,Premium,114800
MACAN,Wagon,PO,4365,2022,,Premium,118584
MACAN,Wagon,PO,4706,2023,,Premium,140000
MACAN,Wagon,PO,5004,2023,,Premium,132000
MACAN,Wagon,PO,5215,2022,,Premium,116800
MACAN,Wagon,PO,5384,2022,,Premium,145000
MACAN,Wagon,PO,5898,2023,,Premium,136800
MACAN,Wagon,PO,5949,2022,,Premium,144050
MACAN,Wagon,PO,6637,2023,,Premium,116000
MACAN,Wagon,PO,6674,2023,,Premium,112800
MACAN,Wagon,PO,7169,2023,,Premium,141000
MACAN,Wagon,PO,7245,2023,,Premium,112000
MACAN,Wagon,PO,7548,2022,,Premium,114895
MACAN,Wagon,PO,7635,2023,,Premium,118000
MACAN,Wagon,PO,7681,2023,,Premium,149000
MACAN,Wagon,PO,7760,2022,,Premium,139000
MACAN,Wagon,PO,7764,2021,,Premium,138000
MACAN,Wagon,PO,7832,2021,,Premium,142800
MACAN,Wagon,PO,7865,2023,,Premium,103200
MACAN,Wagon,PO,8015,2022,,Premium,110100
MACAN,Wagon,PO,8245,2020,,Premium,117800
MACAN,Wagon,PO,8680,2023,,Premium,112000
MACAN,Wagon,PO,8720,2020,,Premium,168800
MACAN,Wagon,PO,8726,2021,,Premium,154000
MACAN,Wagon,PO,8979,2020,,Premium,114800
MACAN,Wagon,PO,8986,2022,,Premium,143999
MACAN,Wagon,PO,9103,2021,,Premium,114000
MACAN,Wagon,PO,9219,2023,,Premium,142000
MACAN,Wagon,PO,9232,2022,,Premium,114000
MACAN,Wagon,PO,9436,2021,,Premium,112800
MACAN,Wagon,PO,9465,2021,,Premium,116000
MACAN,Wagon,PO,9473,2022,,Premium,114000
MACAN,Wagon,PO,9482,2021,,Premium,108250
MACAN,Wagon,PO,9482,2021,,Premium,139800
MACAN,Wagon,PO,9749,2022,,Premium,139800
MACAN,Wagon,PO,9880,2021,,Premium,136500
MACAN,Wagon,PO,10194,2021,,Premium,148000
MACAN,Wagon,PO,10219,2022,,Premium,118000
MACAN,Wagon,PO,10346,2020,,Premium,118000
MACAN,Wagon,PO,10660,2022,,Premium,146800
MACAN,Wagon,PO,10668,2022,,Premium,112000
MACAN,Wagon,PO,10781,2024,,Premium,114800
MACAN,Wagon,PO,11000,2021,,Premium,124800
MACAN,Wagon,PO,11090,2023,,Premium,142000
MACAN,Wagon,PO,11300,2021,,Premium,113895
MACAN,Wagon,PO,11567,2020,,Premium,134190
MACAN,Wagon,PO,11900,2022,,Premium,109895
MACAN,Wagon,PO,11919,2021,,Premium,112800
MACAN,Wagon,PO,12000,2021,,Premium,154800
MACAN,Wagon,PO,12024,2023,,Premium,115000
MACAN,Wagon,PO,12146,2020,,Premium,118000
MACAN,Wagon,PO,12202,2020,,Premium,94800
MACAN,Wagon,PO,12655,2023,,Premium,129800
MACAN,Wagon,PO,12700,2021,,Premium,142800
MACAN,Wagon,PO,13067,2021,,Premium,153000
MACAN,Wagon,PO,13068,2021,,Premium,114800
MACAN,Wagon,PO,13241,2023,,Premium,138000
MACAN,Wagon,PO,13267,2023,,Premium,110000
MACAN,Wagon,PO,13298,2022,,Premium,113090
MACAN,Wagon,PO,13456,2021,,Premium,138000
MACAN,Wagon,PO,13493,2022,,Premium,119000
MACAN,Wagon,PO,13763,2022,,Premium,137800
MACAN,Wagon,PO,13763,2023,,Premium,104000
MACAN,Wagon,PO,13851,2023,,Premium,137795
MACAN,Wagon,PO,13934,2023,,Premium,115500
MACAN,Wagon,PO,14135,2020,,Premium,145000
MACAN,Wagon,PO,14251,2021,,Premium,133500
MACAN,Wagon,PO,14502,2022,,Premium,142800
MACAN,Wagon,PO,14593,2021,,Premium,117575
MACAN,Wagon,PO,14617,2021,,Premium,99800
MACAN,Wagon,PO,15018,2021,,Premium,139800
MACAN,Wagon,PO,15116,2021,,Premium,111000
MACAN,Wagon,PO,15580,2021,,Premium,122000
MACAN,Wagon,PO,15600,2021,,Premium,91100
MACAN,Wagon,PO,15983,2022,,Premium,146000
MACAN,Wagon,PO,16071,2023,,Premium,113800
MACAN,Wagon,PO,16190,2021,,NUnleadedLL,115800
MACAN,Wagon,PO,16776,2021,,Premium,128000
MACAN,Wagon,PO,17770,2023,,Premium,119000
MACAN,Wagon,PO,18329,2021,,Premium,111800
MACAN,Wagon,PO,18608,2021,,Premium,128000
MACAN,Wagon,PO,18676,2020,,Premium,72639
MACAN,Wagon,PO,20008,2021,,Premium,138000
MACAN,Wagon,PO,20259,2021,,Premium,91895
MACAN,Wagon,PO,20365,2022,,Premium,102500
MACAN,Wagon,PO,22962,2020,,Premium,148000
MACAN,Wagon,PO,23556,2017,,Premium,119800
MACAN,Wagon,PO,23632,2020,,Premium,117787
MACAN,Wagon,PO,24889,2019,,Premium,109000
MACAN,Wagon,PO,25000,2022,,Premium,116800
MACAN,Wagon,PO,26806,2017,,Diesel,69500
MACAN,Wagon,PO,27165,2020,,Premium,151000
MACAN,Wagon,PO,27210,2019,,Premium,81995
MACAN,Wagon,PO,28759,2019,,Premium,91200
MACAN,Wagon,PO,30420,2021,,Premium,80895
MACAN,Wagon,PO,30665,2021,,Premium,102800
MACAN,Wagon,PO,31000,2020,,Premium,89800
MACAN,Wagon,PO,31038,2020,,Premium,75500
MACAN,Wagon,PO,31454,2020,,Premium,100000
MACAN,Wagon,PO,31826,2017,,Diesel,67500
MACAN,Wagon,PO,32599,2019,,Premium,124470
MACAN,Wagon,PO,34000,2019,,Premium,100000
MACAN,Wagon,PO,35620,2017,,Diesel,84000
MACAN,Wagon,PO,37631,2017,,Premium,73900
MACAN,Wagon,PO,38820,2020,,Premium,124800
MACAN,Wagon,PO,38900,2015,,Premium,79800
MACAN,Wagon,PO,39298,2019,,Premium,129785
MACAN,Wagon,PO,42500,2022,,Premium,110000
MACAN,Wagon,PO,42740,2020,,Premium,97500
MACAN,Wagon,PO,43276,2014,,Diesel,50500
MACAN,Wagon,PO,43550,2016,,Premium,99800
MACAN,Wagon,PO,44000,2018,,Premium,62000
MACAN,Wagon,PO,46622,2019,,Premium,98000
MACAN,Wagon,PO,46959,2020,,Premium,68825
MACAN,Wagon,PO,48244,2017,,Diesel,75000
MACAN,Wagon,PO,48933,2015,,Diesel,53072
MACAN,Wagon,PO,49074,2015,,Diesel,79800
MACAN,Wagon,PO,52623,2020,,Premium,112000
MACAN,Wagon,PO,54471,2017,,Premium,80000
MACAN,Wagon,PO,59913,2018,,Premium,91135
MACAN,Wagon,PO,61231,2017,,Premium,84000
